Type,Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,ContextType,ComponentArrangement,Mean,Error,StdDev,Median,Gen 0,Gen 1,Gen 2,Allocated
EcsContext_EntityGetTest,GetEntities,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,?,4.182 ms,0.0095 ms,0.0089 ms,4.181 ms,-,-,-,0 B
EcsContext_EntityGetTest,GetEntities,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,?,4.177 ms,0.0098 ms,0.0091 ms,4.176 ms,-,-,-,0 B
EcsContext_EntityGetTest,GetEntities,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,?,3.741 ms,0.0370 ms,0.0346 ms,3.729 ms,-,-,-,0 B
EcsContext_EntityGetTest,GetEntities,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,?,3.719 ms,0.0070 ms,0.0054 ms,3.721 ms,-,-,-,0 B
EcsContext_EntityGetTest,GetEntities,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],?,3.719 ms,0.0083 ms,0.0077 ms,3.717 ms,-,-,-,0 B
EcsContext_EntityGetTest,HasEntity,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,?,6.231 ms,0.0351 ms,0.0293 ms,6.229 ms,-,-,-,0 B
EcsContext_EntityGetTest,HasEntity,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,?,6.263 ms,0.0161 ms,0.0143 ms,6.262 ms,-,-,-,0 B
EcsContext_EntityGetTest,HasEntity,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,?,5.929 ms,0.0110 ms,0.0097 ms,5.931 ms,-,-,-,0 B
EcsContext_EntityGetTest,HasEntity,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,?,5.959 ms,0.0235 ms,0.0196 ms,5.961 ms,-,-,-,0 B
EcsContext_EntityGetTest,HasEntity,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],?,5.934 ms,0.0233 ms,0.0207 ms,5.942 ms,-,-,-,0 B
EcsContext_EntityLifeTest,CreateEntites,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,?,20.838 ms,0.3072 ms,0.2723 ms,20.832 ms,2000.0000,1000.0000,-,"8,135,748 B"
EcsContext_EntityLifeTest,CreateEntites,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,?,18.734 ms,0.3683 ms,0.6354 ms,18.831 ms,2000.0000,1000.0000,-,"8,136,516 B"
EcsContext_EntityLifeTest,CreateEntites,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,?,14.763 ms,0.1980 ms,0.1653 ms,14.745 ms,2000.0000,1000.0000,-,"8,138,232 B"
EcsContext_EntityLifeTest,CreateEntites,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,?,11.249 ms,0.1430 ms,0.1117 ms,11.277 ms,2000.0000,1000.0000,-,"8,138,040 B"
EcsContext_EntityLifeTest,CreateEntites,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],?,11.257 ms,0.2085 ms,0.2141 ms,11.182 ms,2000.0000,1000.0000,-,"8,138,016 B"
EcsContext_EntityLifeTest,CreateEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,?,19.837 ms,0.3934 ms,1.0365 ms,20.334 ms,-,-,-,0 B
EcsContext_EntityLifeTest,CreateEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,?,20.270 ms,0.4044 ms,1.1070 ms,20.779 ms,-,-,-,0 B
EcsContext_EntityLifeTest,CreateEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,?,20.012 ms,0.3999 ms,1.0322 ms,20.016 ms,-,-,-,0 B
EcsContext_EntityLifeTest,CreateEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,?,16.017 ms,0.3832 ms,1.1239 ms,16.416 ms,-,-,-,0 B
EcsContext_EntityLifeTest,CreateEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],?,12.796 ms,0.3836 ms,1.1250 ms,13.247 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntities,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,?,22.637 ms,0.2676 ms,0.2503 ms,22.588 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntities,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,?,14.350 ms,0.2770 ms,0.2313 ms,14.340 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntities,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,?,55.641 ms,1.0294 ms,0.9629 ms,55.275 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntities,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,?,11.327 ms,0.2178 ms,0.2593 ms,11.286 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntities,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],?,11.292 ms,0.2173 ms,0.2232 ms,11.308 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,?,23.429 ms,0.2002 ms,0.1775 ms,23.409 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,?,15.109 ms,0.1696 ms,0.1416 ms,15.119 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,?,60.302 ms,0.2931 ms,0.2288 ms,60.249 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,?,14.309 ms,0.2638 ms,0.2467 ms,14.222 ms,-,-,-,0 B
EcsContext_EntityLifeTest,DestroyEntity,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],?,14.434 ms,0.2373 ms,0.1981 ms,14.321 ms,-,-,-,0 B
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x1,147.502 ms,1.4742 ms,1.3068 ms,147.445 ms,45750.0000,-,-,"76,113,916 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x1,26.628 ms,0.3647 ms,0.3411 ms,26.677 ms,16875.0000,-,-,"28,041,410 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x1,265.243 ms,4.8232 ms,4.5116 ms,265.644 ms,16500.0000,-,-,"28,041,656 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x1,249.757 ms,1.8861 ms,1.7643 ms,250.067 ms,16666.6667,-,-,"28,042,571 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x1,253.156 ms,2.8798 ms,2.6938 ms,253.183 ms,16500.0000,-,-,"28,041,656 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x2,172.024 ms,1.5472 ms,1.4472 ms,171.824 ms,48000.0000,-,-,"80,119,808 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x2,43.496 ms,0.4592 ms,0.4295 ms,43.545 ms,26500.0000,-,-,"44,065,003 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x2,503.704 ms,5.2162 ms,4.3557 ms,503.942 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x2,501.489 ms,9.5227 ms,9.3526 ms,498.761 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x2,493.689 ms,4.7831 ms,4.4741 ms,493.504 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Shared_x1,149.664 ms,0.6814 ms,0.6374 ms,149.717 ms,45750.0000,-,-,"76,113,916 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Shared_x1,28.015 ms,0.4634 ms,0.4335 ms,27.902 ms,16875.0000,-,-,"28,041,410 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Shared_x1,309.616 ms,6.0731 ms,7.2296 ms,306.896 ms,16500.0000,-,-,"28,041,656 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Shared_x1,263.500 ms,3.1425 ms,2.9395 ms,263.729 ms,16500.0000,-,-,"28,041,656 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Shared_x1,263.688 ms,3.1998 ms,2.9930 ms,263.944 ms,16500.0000,-,-,"28,041,656 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Shared_x2,180.124 ms,2.9088 ms,2.7209 ms,180.317 ms,48000.0000,-,-,"80,119,808 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Shared_x2,48.076 ms,0.9426 ms,0.9258 ms,47.682 ms,26454.5455,-,-,"44,065,684 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Shared_x2,553.529 ms,10.6734 ms,9.9839 ms,552.329 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Shared_x2,500.435 ms,7.0066 ms,6.5539 ms,497.328 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Shared_x2,503.040 ms,4.7234 ms,4.4183 ms,502.105 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x1_Shared_x1,178.356 ms,2.6918 ms,2.2477 ms,178.941 ms,48000.0000,-,-,"80,119,808 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x1_Shared_x1,47.983 ms,0.7841 ms,0.7334 ms,47.908 ms,26454.5455,-,-,"44,065,684 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x1_Shared_x1,543.764 ms,10.6025 ms,12.6215 ms,543.546 ms,26000.0000,-,-,"44,068,392 B"
EcsContext_EntityComponentGetTest,GetAllComponents,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x1_Shared_x1,492.660 ms,6.8517 ms,6.4091 ms,491.683 ms,26000.0000,-,-,"44,068,392 B"
